,datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,cloudcover,icon
895,2024-06-14,31.5,17.1,24.3,0.0,0.0,0.0,,14.6,clear-day
896,2024-06-15,32.6,20.8,25.4,0.0,0.0,0.0,,54.4,partly-cloudy-day
897,2024-06-16,27.5,20.8,24.1,0.284,100.0,8.33,['rain'],28.7,rain
898,2024-06-17,26.4,19.7,23.3,0.0,0.0,0.0,['rain'],20.0,clear-day
899,2024-06-18,28.0,18.4,23.8,0.0,0.0,0.0,,25.2,partly-cloudy-day
900,2024-06-19,28.3,21.1,24.3,0.0,0.0,0.0,,60.4,partly-cloudy-day
901,2024-06-20,28.5,20.7,24.7,0.0,0.0,0.0,,25.9,partly-cloudy-day
902,2024-06-21,27.8,20.8,24.1,0.0,0.0,0.0,,11.0,clear-day
903,2024-06-22,30.2,18.2,24.1,0.0,0.0,0.0,,36.2,partly-cloudy-day
904,2024-06-23,26.9,20.9,24.0,0.0,0.0,0.0,,39.6,partly-cloudy-day
905,2024-06-24,25.9,22.0,23.7,0.0,0.0,0.0,,50.7,partly-cloudy-day
906,2024-06-25,27.3,20.1,23.9,0.0,0.0,0.0,,36.1,partly-cloudy-day
907,2024-06-26,28.6,20.6,24.7,0.0,0.0,0.0,,39.5,partly-cloudy-day
908,2024-06-27,29.7,21.6,25.5,0.0,0.0,0.0,,49.4,partly-cloudy-day
909,2024-06-28,27.4,22.9,25.2,0.0,0.0,0.0,['rain'],60.3,partly-cloudy-day
910,2024-06-29,31.2,22.2,26.3,0.0,0.0,0.0,['rain'],17.1,clear-day
911,2024-06-30,30.9,22.3,25.8,0.0,0.0,0.0,,8.6,clear-day
912,2024-07-01,28.2,21.6,24.4,0.65,100.0,8.33,['rain'],52.1,rain
913,2024-07-02,28.3,19.4,24.3,0.0,0.0,0.0,,13.7,clear-day
914,2024-07-03,28.8,19.9,25.3,0.0,0.0,0.0,,10.3,clear-day
915,2024-07-04,31.9,20.8,26.3,0.0,0.0,0.0,,0.3,clear-day
916,2024-07-05,29.5,21.7,25.7,0.0,0.0,0.0,,5.7,clear-day
917,2024-07-06,29.8,21.4,25.7,0.0,0.0,0.0,,32.4,partly-cloudy-day
918,2024-07-07,27.9,21.8,25.0,0.0,0.0,0.0,,45.7,partly-cloudy-day
919,2024-07-08,27.9,22.4,25.0,0.0,0.0,0.0,['rain'],30.3,partly-cloudy-day
920,2024-07-09,28.0,21.4,25.1,0.0,0.0,0.0,,34.1,partly-cloudy-day
921,2024-07-10,30.4,21.6,26.3,0.0,0.0,0.0,,13.1,clear-day
922,2024-07-11,30.8,22.3,26.4,0.0,0.0,0.0,,14.4,clear-day
923,2024-07-12,30.2,22.2,26.3,0.0,0.0,0.0,['rain'],44.9,partly-cloudy-day
924,2024-07-13,28.4,24.9,26.3,0.0,0.0,0.0,['rain'],71.2,partly-cloudy-day
925,2024-07-14,31.1,23.3,26.9,0.0,0.0,0.0,,38.7,partly-cloudy-day
926,2024-07-15,32.6,22.4,27.6,0.0,0.0,0.0,,11.6,clear-day
927,2024-07-16,31.6,22.8,27.0,0.0,0.0,0.0,,20.4,partly-cloudy-day
928,2024-07-17,29.4,24.2,26.9,0.0,0.0,0.0,,23.2,partly-cloudy-day
929,2024-07-18,31.6,22.4,27.0,0.0,0.0,0.0,,14.0,clear-day
930,2024-07-19,32.8,22.7,28.4,0.0,0.0,0.0,,5.6,clear-day
931,2024-07-20,34.2,22.7,28.7,0.0,0.0,0.0,,4.3,clear-day
932,2024-07-21,34.3,24.9,28.7,0.0,0.0,0.0,,11.3,clear-day
933,2024-07-22,30.4,25.3,27.2,0.0,0.0,0.0,,35.5,partly-cloudy-day
934,2024-07-23,32.5,22.2,27.4,0.0,0.0,0.0,,2.6,clear-day
935,2024-07-24,33.2,21.7,28.2,0.0,0.0,0.0,,2.5,clear-day
936,2024-07-25,31.6,22.9,27.3,0.0,0.0,0.0,,26.0,partly-cloudy-day
937,2024-07-26,30.8,23.8,27.3,0.0,0.0,0.0,,28.7,partly-cloudy-day
938,2024-07-27,29.8,21.0,26.4,0.0,0.0,0.0,,18.4,clear-day
939,2024-07-28,32.4,23.0,28.2,0.0,0.0,0.0,,17.4,clear-day
940,2024-07-29,33.4,24.5,29.2,0.0,0.0,0.0,,19.1,clear-day
941,2024-07-30,35.4,24.6,30.2,0.0,0.0,0.0,,15.3,clear-day
942,2024-07-31,34.2,23.4,29.3,0.0,0.0,0.0,,0.0,clear-day
943,2024-08-01,32.0,24.3,28.3,0.0,0.0,0.0,['rain'],20.0,clear-day
944,2024-08-02,32.7,24.9,28.3,0.0,0.0,0.0,,32.6,partly-cloudy-day
945,2024-08-03,31.9,24.0,28.2,0.0,0.0,0.0,,10.9,clear-day
946,2024-08-04,32.8,23.9,28.5,0.0,0.0,0.0,,2.9,clear-day
947,2024-08-05,33.6,22.8,28.4,0.0,0.0,0.0,,3.3,clear-day
948,2024-08-06,33.0,23.0,28.6,0.0,0.0,0.0,,6.0,clear-day
949,2024-08-07,34.1,23.5,29.2,0.0,0.0,0.0,,11.7,clear-day
950,2024-08-08,34.3,23.3,28.9,0.0,0.0,0.0,,5.5,clear-day
951,2024-08-09,34.1,23.0,28.8,0.0,0.0,0.0,,2.6,clear-day
952,2024-08-10,34.5,22.9,29.3,0.0,0.0,0.0,,0.0,clear-day
953,2024-08-11,34.2,23.1,29.2,0.0,0.0,0.0,,0.0,clear-day
954,2024-08-12,32.0,23.0,28.0,0.0,0.0,0.0,,11.6,clear-day
955,2024-08-13,31.4,23.9,27.5,0.0,0.0,0.0,,55.0,partly-cloudy-day
956,2024-08-14,29.9,23.0,25.5,13.503,100.0,29.17,['rain'],64.5,rain
957,2024-08-15,29.0,20.1,24.9,0.283,100.0,4.17,['rain'],38.2,rain
958,2024-08-16,31.2,20.9,26.2,0.0,0.0,0.0,,16.9,clear-day
959,2024-08-17,32.5,22.0,27.4,0.0,0.0,0.0,,13.7,clear-day
960,2024-08-18,31.1,22.0,27.2,0.0,0.0,0.0,,15.1,clear-day
961,2024-08-19,31.5,24.3,27.9,0.0,0.0,0.0,,22.0,partly-cloudy-day
962,2024-08-20,32.1,24.0,27.9,0.0,0.0,0.0,,30.0,partly-cloudy-day
963,2024-08-21,30.3,24.8,27.1,0.0,0.0,0.0,,53.1,partly-cloudy-day
964,2024-08-22,32.2,23.7,27.3,0.0,0.0,0.0,,41.5,partly-cloudy-day
965,2024-08-23,31.0,24.0,27.4,0.0,0.0,0.0,,28.2,partly-cloudy-day
966,2024-08-24,30.9,23.2,27.1,0.0,0.0,0.0,,23.8,partly-cloudy-day
967,2024-08-25,31.0,24.0,27.7,0.0,0.0,0.0,,48.4,partly-cloudy-day
968,2024-08-26,30.0,24.4,27.0,0.0,0.0,0.0,,50.3,partly-cloudy-day
969,2024-08-27,31.2,23.6,27.1,0.0,0.0,0.0,,64.1,partly-cloudy-day
970,2024-08-28,30.1,23.6,26.8,0.0,0.0,0.0,,26.9,partly-cloudy-day
971,2024-08-29,29.5,23.8,26.6,0.0,0.0,0.0,,45.0,partly-cloudy-day
972,2024-08-30,29.1,24.1,26.3,0.0,0.0,0.0,,49.2,partly-cloudy-day
973,2024-08-31,29.6,23.1,26.7,1.422,100.0,16.67,['rain'],46.3,rain
974,2024-09-01,30.3,23.3,26.7,0.0,0.0,0.0,,40.6,partly-cloudy-day
975,2024-09-02,30.4,24.9,27.1,0.0,0.0,0.0,,53.5,partly-cloudy-day
976,2024-09-03,29.3,23.9,25.7,5.392,100.0,20.83,['rain'],45.3,rain
977,2024-09-04,28.6,22.5,25.0,8.585,100.0,16.67,['rain'],63.4,rain
978,2024-09-05,27.5,21.6,24.2,0.709,100.0,8.33,['rain'],62.8,rain
979,2024-09-06,30.5,22.2,25.8,0.0,0.0,0.0,['rain'],36.5,partly-cloudy-day
980,2024-09-07,30.0,21.0,25.5,0.0,0.0,0.0,,39.8,partly-cloudy-day
981,2024-09-08,30.3,23.0,26.5,2.213,100.0,12.5,['rain'],48.5,rain
982,2024-09-09,29.0,21.8,25.8,0.0,0.0,0.0,,12.7,clear-day
983,2024-09-10,28.0,20.3,24.4,0.0,0.0,0.0,,22.0,partly-cloudy-day
984,2024-09-11,28.2,22.3,25.0,0.0,0.0,0.0,,43.7,partly-cloudy-day
985,2024-09-12,29.7,21.3,25.5,0.028,100.0,4.17,['rain'],41.3,rain
986,2024-09-13,25.1,21.5,23.5,0.141,100.0,4.17,['rain'],62.1,rain
987,2024-09-14,25.4,19.5,22.2,0.0,0.0,0.0,['rain'],55.6,partly-cloudy-day
988,2024-09-15,27.1,17.0,22.1,0.0,0.0,0.0,,6.0,clear-day
989,2024-09-16,26.8,17.6,22.5,0.0,0.0,0.0,,24.3,partly-cloudy-day
990,2024-09-17,26.1,18.4,22.5,0.078,100.0,4.17,['rain'],49.3,rain
991,2024-09-18,24.3,20.7,22.1,0.272,100.0,8.33,['rain'],58.7,rain
992,2024-09-19,24.0,18.7,21.4,3.201,100.0,16.67,['rain'],63.6,rain
993,2024-09-20,25.6,17.5,21.6,0.0,0.0,0.0,['rain'],54.1,partly-cloudy-day
994,2024-09-21,25.3,21.6,23.2,1.467,100.0,16.67,['rain'],50.6,rain
995,2024-09-22,27.2,19.1,23.4,0.0,0.0,0.0,['rain'],34.6,partly-cloudy-day
996,2024-09-23,27.6,19.2,23.3,0.0,0.0,0.0,['rain'],53.4,partly-cloudy-day
997,2024-09-24,29.2,18.6,23.7,0.0,0.0,0.0,,80.8,partly-cloudy-day
998,2024-09-25,30.0,19.7,24.3,0.0,0.0,0.0,,53.3,partly-cloudy-day
999,2024-09-26,31.1,19.6,25.3,0.0,0.0,0.0,,3.3,clear-day
1000,2024-09-27,30.4,23.2,26.0,0.0,0.0,0.0,,27.4,partly-cloudy-day
1001,2024-09-28,24.1,18.7,21.9,0.0,0.0,0.0,,21.6,partly-cloudy-day
1002,2024-09-29,24.8,15.7,20.6,0.0,0.0,0.0,,27.4,partly-cloudy-day
1003,2024-09-30,25.3,16.1,21.0,0.0,0.0,0.0,,10.1,clear-day
1004,2024-10-01,26.8,16.8,21.6,0.0,0.0,0.0,,33.8,partly-cloudy-day
1005,2024-10-02,33.8,18.9,25.3,0.0,0.0,0.0,,50.1,partly-cloudy-day
1006,2024-10-03,29.2,21.2,25.2,0.0,0.0,0.0,,52.3,partly-cloudy-day
1007,2024-10-04,24.9,17.1,21.3,0.0,0.0,0.0,,38.1,partly-cloudy-day
1008,2024-10-05,27.3,17.5,22.2,0.0,0.0,0.0,,36.7,partly-cloudy-day
1009,2024-10-06,31.6,20.5,25.1,0.0,0.0,0.0,,28.4,partly-cloudy-day
1010,2024-10-07,27.3,19.2,23.3,0.0,0.0,0.0,,80.6,partly-cloudy-day
1011,2024-10-08,27.5,20.0,23.4,0.0,0.0,0.0,,72.3,partly-cloudy-day
1012,2024-10-09,26.6,16.0,21.3,0.0,0.0,0.0,,69.1,partly-cloudy-day
1013,2024-10-10,25.4,18.8,22.6,0.0,0.0,0.0,,61.5,partly-cloudy-day
1014,2024-10-11,24.0,15.2,19.6,0.0,0.0,0.0,,40.7,partly-cloudy-day
1015,2024-10-12,25.4,16.0,20.3,0.0,0.0,0.0,['rain'],57.6,partly-cloudy-day
1016,2024-10-13,26.5,19.3,23.0,0.0,0.0,0.0,,43.8,partly-cloudy-day
1017,2024-10-14,27.0,20.2,23.1,0.0,0.0,0.0,,32.9,partly-cloudy-day
1018,2024-10-15,25.8,20.7,22.5,0.445,100.0,8.33,['rain'],51.2,rain
1019,2024-10-16,27.2,17.3,22.0,0.0,0.0,0.0,,28.4,partly-cloudy-day
1020,2024-10-17,25.5,18.1,21.5,0.0,0.0,0.0,['rain'],30.0,partly-cloudy-day
1021,2024-10-18,24.6,16.7,19.7,0.0,0.0,0.0,,22.3,partly-cloudy-day
1022,2024-10-19,26.5,16.6,20.5,0.0,0.0,0.0,,62.7,partly-cloudy-day
1023,2024-10-20,26.1,17.3,21.7,0.0,0.0,0.0,,45.0,partly-cloudy-day
1024,2024-10-21,23.9,15.8,20.1,0.0,0.0,0.0,,17.1,clear-day
1025,2024-10-22,24.0,16.4,19.8,0.0,0.0,0.0,['rain'],45.0,partly-cloudy-day
1026,2024-10-23,22.5,18.4,20.0,2.577,100.0,8.33,['rain'],56.1,rain
1027,2024-10-24,23.1,15.0,19.0,0.0,0.0,0.0,,53.5,partly-cloudy-day
1028,2024-10-25,22.4,15.7,18.8,0.766,100.0,8.33,['rain'],50.8,rain
1029,2024-10-26,21.1,16.0,18.3,0.883,100.0,16.67,['rain'],41.7,rain
1030,2024-10-27,17.4,12.5,14.4,13.579,100.0,62.5,['rain'],80.0,rain
1031,2024-10-28,21.0,11.4,16.6,4.228,100.0,20.83,['rain'],42.6,rain
1032,2024-10-29,22.3,18.7,21.1,3.138,100.0,37.5,['rain'],77.1,rain
1033,2024-10-30,23.4,15.3,19.6,0.0,0.0,0.0,,35.3,partly-cloudy-day
1034,2024-10-31,23.6,12.8,18.3,0.0,0.0,0.0,,38.3,partly-cloudy-day
